,Date,Price,Signal,Returns%
0,2014-12-31,8282.700195,BUY,-0.01999999999999602
1,2015-01-06,8127.350098000001,SELL,-1.9148430851201823
2,2015-01-08,8234.599609,BUY,-1.9344601165031605
3,2015-02-09,8526.349609,SELL,1.5196717655612417
4,2015-02-18,8869.099609,BUY,1.4993678312081329
5,2015-03-11,8699.950195,SELL,-0.45631732779146716
6,2015-04-07,8660.299805,BUY,-0.47622606432589976
7,2015-04-21,8377.75,SELL,-3.7425309977273145
8,2015-05-18,8373.650391,BUY,-3.761782491527768
9,2015-06-02,8236.450195,SELL,-5.3575542204606705
10,2015-06-19,8224.950195,BUY,-5.376482709616582
11,2015-07-27,8361.0,SELL,-3.830542451171297
12,2015-08-04,8516.900391,BUY,-3.8497763426810536
13,2015-08-11,8462.349609,SELL,-4.484725796500015
14,2015-09-16,7899.149901999999,BUY,-4.503828851340714
15,2015-10-30,8065.799805,SELL,-2.5086297154084747
16,2015-11-30,7935.25,BUY,-2.528127989465389
17,2015-12-04,7781.899901999999,SELL,-4.430906653692517
18,2015-12-22,7786.100098000001,BUY,-4.450020472361771
19,2016-01-06,7741.0,SELL,-5.022482149298611
20,2016-02-04,7404.0,BUY,-5.04147765286875
21,2016-02-05,7489.100098000001,SELL,-3.9692533441338753
22,2016-03-02,7368.850098000001,BUY,-3.9884594934650437
23,2016-04-07,7546.450195,SELL,-1.6941056362800424
24,2016-04-08,7555.200195,BUY,-1.7137668151527805
25,2016-05-04,7706.549805,SELL,0.2351019283125595
26,2016-05-16,7860.75,BUY,0.2150549079268984
27,2016-05-19,7783.399901999999,SELL,-0.7909110734251925
28,2016-05-25,7934.899901999999,BUY,-0.8107528912104982
29,2016-06-23,8270.450195,SELL,3.363075814030964
30,2016-06-29,8204.0,BUY,3.342403198868155
31,2016-08-24,8650.299805,SELL,8.942464856820166
32,2016-08-29,8607.450195,BUY,8.920676363848798
33,2016-09-23,8831.549805,SELL,11.734133644440647
34,2016-12-07,8102.049805,BUY,11.711786817711754
35,2016-12-19,8104.350098000001,SELL,11.721154762487757
36,2017-01-02,8179.5,BUY,11.698810531535258
37,2017-04-19,9103.5,SELL,24.29204127996779
38,2017-04-24,9217.950195,BUY,24.267182871711796
39,2017-06-22,9630.0,SELL,29.796061721981772
40,2017-07-05,9637.599609,BUY,29.770102509637383
41,2017-08-09,9908.049805,SELL,33.385027111647645
42,2017-08-31,9917.900391,BUY,33.358350106225316
43,2017-09-25,9872.599609,SELL,32.7226756170173
44,2017-10-11,9984.799805,BUY,32.696131081893895
45,2017-11-13,10224.950195,SELL,35.860507532256946
46,2017-11-24,10389.700195,BUY,35.83333543075051
47,2017-11-30,10226.549805,SELL,33.67359236758506
48,2017-12-15,10333.25,BUY,33.64685764911155
49,2018-02-05,10666.549805,SELL,37.93005619948366
50,2018-04-05,10325.150391,BUY,37.90247018824377
51,2018-05-18,10596.400391,SELL,41.49697386860731
52,2018-06-06,10684.650391,BUY,41.4686744738336
53,2018-06-26,10769.150391,SELL,42.558967846150864
54,2018-07-09,10852.900391,BUY,42.53045605258163
55,2018-09-07,11589.099609,SELL,52.16847414803328
